name	investment	area	industry	time	operationmode	mechanism	level	term	people	tele	schedule	overview	scope
贵州省安顺市平坝职业高级中学建设项目	1.51亿元	贵州省	教育	待定	BOT	其他	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		教学及教辅用房、生活服务用房、行政办公用房以及附属工程、仪器设备等。建筑面积35730平方米。	
													
贵州省遵义市新蒲经济开发区综合保税区购物中心建设项目	5.40亿元	贵州省	片区开发	待定	BOT	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		总建筑面积约18万平方米，房屋建筑，配套基础设施。	
													
贵州省遵义市高新标准化厂房建设项目	16.00亿元	贵州省	片区开发	待定	BOT	购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		总规模建设64.44万m2，第一期199300m2，第二期445100m2。	
													
南安市城镇污水处理厂及配套管网项目	10.00亿元	福建省	市政工程	待定	BOT	特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		新建污水处理厂5座，总规模14.0万吨/日，一期处理能力4.55万吨/日。	
													
贵州省黔南州三都县水族文化风情谷项目	4.6121亿元	贵州省	文化	待定	BOT	特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		安置农村人口1000户4500人，新建住房1000套12万m2及配套基础设施。	
													
贵州省黔西南州安龙县招堤风景区建设项目	10.235亿元	贵州省	旅游	待定	BOOT	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		中心服务区、招堤历史文化体验区、湿地生态观光区等景区基础设施及相关配套设施。整个景区规划总占地面积为22.55平方千米。涉及交通基础设施建设、生态环境保护、文化产业发展、旅游服务体系和生态户外运动及旅游市场培育等项目，建设项目占地面积4.31平方千米，项目建设规模面积896000平方米。	
													
福州连江县可门开发区集排污管网工程项目	6.85亿元	福建省	市政工程	待定	BOO	特许经营、购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		调节池1座，排海泵站1座（4万立方米/日），陆上管DN1000、总长13425米，海上排放管道总长1180米，4.5×3.8米的隧洞总长5663米，东区污水管网长31公里。	
													
古武高速公路龙岩永定至上杭段	55.50亿元	福建省	交通运输	待定	BOT	特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		高速公路主线路56.36公里，采用双向四车道高速公路标准，设计时速80公里/小时，路基宽度24.5米。	
													
贵州省黔南州三都县商贸物流中心基础设施建设项目	2.6957亿元	贵州省	片区开发	待定	BOT	特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		占地面积460亩，粮油储备库及辅助配套设施面积13000平方米，商贸城面积15000平方米。	
													
永安市高铁南站站前广场项目	1.30亿元	福建省	交通运输	待定	其他	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		站前广场、长途汽车站、公交车站、公共停车场、广场绿化、铁路生产及生活用房、道路、管线设施等基础施设建设。	
													
贵州省黔西南州义龙试验区马岭河峡谷特色旅游开发	16.80亿元	贵州省	旅游	待定	BOT/BOO/BOOT	股权合作或特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		依托马岭河峡谷沿岸风光，打造以步行、餐饮、观光、养生、休闲的沿岸旅游地，建设规模1000亩。	
													
泉州植物园项目	15.00亿元	福建省	市政工程	待定	BOT	股权合作、特许经营、政府补贴	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		按照5A级景区标准建设，集科研、科普、游览、休闲为一体。	
													
福州台商投资区松山A片区基础设施项目	26.10亿元	福建省	市政工程	待定	其他	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		填海面积401.2万平方米，新建防洪堤约5公里，泵站、水闸各一座，以及松岐中路（含松山一路）、通屿路和松山路等13.614公里的市政道路及河道等。	
													
福安市中医院异地搬迁建设项目	3.80亿元	福建省	医疗卫生	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		建设规模为500床位，总建筑面积71991.9平方米，其中地上建筑面积60837.2平方米，地下建筑面积11154.7平方米，并配建停车场道路及绿化的配套建设。	
													
集美新城综合医院项目	15.00亿元	福建省	医疗卫生	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		建设综合性医院，含门、急诊，住院、医技、保障、行政管理、院内生活等七大功能；建设教学与科研用房、购置大型医疗设备，以及车库和部分保障系统。	
													
三明经济开发区稀土工业园整体合作开发项目	10.00亿元	福建省	片区开发	待定	其他	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		园区道路工程、给排水、电讯、绿化工程及停车场等相关公共配套设施建设。	
													
宁化县医院整体迁建项目	6.50亿元	福建省	医疗卫生	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		?设立床位800张，新建门诊、医技、病房及后期、感染病房、综合楼和康复中心综合楼等。	
													
厦门东部固废处理中心生活垃圾焚烧发电二期项目	6.00亿元	福建省	市政工程	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		日焚烧生活垃圾1200吨及相关配套设施。	
													
宁德东区污水处理厂项目	1.28亿元	福建省	市政工程	待定	BOT	特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		近期处理规模为2万吨/日；远期处理规模为4万吨/日。	
													
宁德市社会福利中心项目	2.60亿元	福建省	社会保障	待定	BOT	股权合作、特许经营、购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		总建筑面积80250平方米，建设具备医护、疗养、娱乐和生活等功能为一体的大型综合性社会福利机构。	
													
鹰潭市贵溪市雷溪石膏矿棚户区改造工程及配套基础设施项目	6.36亿元	江西省	保障性安居工程	待定	可洽谈	财政补贴	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	识别阶段		
													
上饶市中心城区综合管廊	21.44亿元	江西省	市政工程	待定	可洽谈	购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		计划分三期实施，总长34.38公里，规划入廊管线有电力、信息、给水管等	
													
鹰潭市余信贵大道（贵溪段）	12.00亿元	江西省	交通运输	待定	可洽谈	财政补贴	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		全长约16公里，红线宽度55米	
													
洛江仙公山生态休闲旅游项目	36.21亿元	福建省	旅游	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		旅游居家渡假区、会议中心、宗教文化园、闽台农业观光园、主题乐园、山地体育公园、仙公山大索道旅游等，以及道路、给排水、电力、环境治理等基础设施。	
													
南昌市昌南大道快速路改造工程	20.00亿元	江西省	交通运输	待定	BOT	购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		道路全长14.77公里	
													
南昌市洪都大道高架快速路改造工程	18.70亿元	江西省	交通运输	待定	BOT	购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		项目北起洪都大桥，南至井冈山大道，道路全长约9.5公里，全线主线拟采用高架形式，其中高架主线拟双向6车道，地面保留慢车道	
													
宜春市樟树市四特大道延伸工程项目	1.4214亿元	江西省	交通运输	待定	DBFOT	购买服务	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		现有四特大道延伸，从晏公堤至105国道，全长约1000米（含大桥一座），路宽60米	
													
南昌轨道交通3号线机电部分项目	57.00亿元	江西省	交通运输	待定	BOT	特许经营、财政补贴	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		轨道3号线机电部分含通信、信号、供电、综合监控、设备监控、安防门禁、通风、给排水消防、自动售检票、车站辅助设备、地铁车辆等	
													
赣州市蓉江新城棚户区改造项目	37.70亿元	江西省	保障性安居工程	待定	BOT	财政补贴、其他	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	识别阶段		
													
平潭区“创城”文化场馆项目	4.07亿元	福建省	文化	待定	BOT	股权合作、特许经营	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		建设图书馆、科技馆、青少年校外体育活动中心、未成年人心理健康辅导站、文化馆、美术馆、博物馆等，以及一座电影院。	
													
济广与厦蓉高速公路会昌加密线项目	37.80亿元	江西省	交通运输	待定	BOT	财政补贴	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		高速公路，建设里程40公里	
													
南城县城市防洪排水工程	1.26亿元	江西省	市政工程	待定	BOT	股权合作	工商联推介	2016年11月8日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"		新建加固工程，新增雨水管、箱涵，增设规模为2200立方米调蓄池，改造排水线路26.2公里；对麻港段、乌珠港段进行渠化整治；对新桥电排站进行扩大规模建设，河东大道北侧新建一座河东电排站等	
